,COCLSACT
30047,NEVER USED COCAINE
30048,NEVER USED COCAINE
30049,NEVER USED COCAINE
30050,NEVER USED COCAINE
30051,NEVER USED COCAINE
30052,NEVER USED COCAINE
30053,NEVER USED COCAINE
30054,NEVER USED COCAINE
30055,NEVER USED COCAINE
30056,NEVER USED COCAINE
30057,DID NOT USE COCAINE IN THE PAST 12 MOS
30058,NEVER USED COCAINE
30059,No
30060,NEVER USED COCAINE
30061,NEVER USED COCAINE
30062,NEVER USED COCAINE
30063,DID NOT USE COCAINE IN THE PAST 12 MOS
30064,NEVER USED COCAINE
30065,NEVER USED COCAINE
30066,NEVER USED COCAINE
30067,NEVER USED COCAINE
30068,NEVER USED COCAINE
30069,DID NOT USE COCAINE IN THE PAST 12 MOS
30070,NEVER USED COCAINE
30071,NEVER USED COCAINE
30072,NEVER USED COCAINE
30073,NEVER USED COCAINE
30074,NEVER USED COCAINE
30075,NEVER USED COCAINE
30076,NEVER USED COCAINE
30077,NEVER USED COCAINE
30078,NEVER USED COCAINE
30079,NEVER USED COCAINE
30080,NEVER USED COCAINE
30081,NEVER USED COCAINE
30082,NEVER USED COCAINE
30083,NEVER USED COCAINE
30084,NEVER USED COCAINE
30085,DID NOT USE COCAINE IN THE PAST 12 MOS
30086,NEVER USED COCAINE
30087,NEVER USED COCAINE
30088,NEVER USED COCAINE
30089,NEVER USED COCAINE
30090,NEVER USED COCAINE
30091,NEVER USED COCAINE
30092,NEVER USED COCAINE
30093,NEVER USED COCAINE
30094,NEVER USED COCAINE
30095,NEVER USED COCAINE
30096,NEVER USED COCAINE
30097,NEVER USED COCAINE
30098,NEVER USED COCAINE
30099,NEVER USED COCAINE
30100,NEVER USED COCAINE
30101,NEVER USED COCAINE
30102,NEVER USED COCAINE
30103,No
30104,NEVER USED COCAINE
30105,NEVER USED COCAINE
30106,DID NOT USE COCAINE IN THE PAST 12 MOS
30107,NEVER USED COCAINE
30108,NEVER USED COCAINE
30109,NEVER USED COCAINE
30110,NEVER USED COCAINE
30111,NEVER USED COCAINE
30112,NEVER USED COCAINE
30113,NEVER USED COCAINE
30114,DID NOT USE COCAINE IN THE PAST 12 MOS
30115,NEVER USED COCAINE
30116,NEVER USED COCAINE
30117,NEVER USED COCAINE
30118,NEVER USED COCAINE
30119,NEVER USED COCAINE
30120,NEVER USED COCAINE
30121,NEVER USED COCAINE
30122,No
30123,NEVER USED COCAINE
30124,NEVER USED COCAINE
30125,NEVER USED COCAINE
30126,NEVER USED COCAINE
30127,NEVER USED COCAINE
30128,DID NOT USE COCAINE IN THE PAST 12 MOS
30129,NEVER USED COCAINE
30130,NEVER USED COCAINE
30131,NEVER USED COCAINE
30132,NEVER USED COCAINE
30133,NEVER USED COCAINE
30134,NEVER USED COCAINE
30135,NEVER USED COCAINE
30136,NEVER USED COCAINE
30137,No
30138,NEVER USED COCAINE
30139,NEVER USED COCAINE
30140,DID NOT USE COCAINE IN THE PAST 12 MOS
30141,NEVER USED COCAINE
30142,NEVER USED COCAINE
30143,NEVER USED COCAINE
30144,NEVER USED COCAINE
30145,NEVER USED COCAINE
30146,NEVER USED COCAINE
30147,NEVER USED COCAINE
30148,NEVER USED COCAINE
30149,NEVER USED COCAINE
30150,NEVER USED COCAINE
30151,NEVER USED COCAINE
30152,NEVER USED COCAINE
30153,NEVER USED COCAINE
30154,NEVER USED COCAINE
30155,NEVER USED COCAINE
30156,NEVER USED COCAINE
30157,NEVER USED COCAINE
30158,NEVER USED COCAINE
30159,NEVER USED COCAINE
30160,NEVER USED COCAINE
30161,NEVER USED COCAINE
30162,NEVER USED COCAINE
30163,NEVER USED COCAINE
30164,NEVER USED COCAINE
30165,NEVER USED COCAINE
30166,NEVER USED COCAINE
30167,NEVER USED COCAINE
30168,NEVER USED COCAINE
30169,NEVER USED COCAINE
30170,DID NOT USE COCAINE IN THE PAST 12 MOS
30171,NEVER USED COCAINE
30172,DID NOT USE COCAINE IN THE PAST 12 MOS
30173,NEVER USED COCAINE
30174,NEVER USED COCAINE
30175,NEVER USED COCAINE
30176,NEVER USED COCAINE
30177,DID NOT USE COCAINE IN THE PAST 12 MOS
30178,NEVER USED COCAINE
30179,DID NOT USE COCAINE IN THE PAST 12 MOS
30180,NEVER USED COCAINE
30181,NEVER USED COCAINE
30182,NEVER USED COCAINE
30183,NEVER USED COCAINE
30184,No
30185,NEVER USED COCAINE
30186,NEVER USED COCAINE
30187,NEVER USED COCAINE
30188,No
30189,NEVER USED COCAINE
30190,NEVER USED COCAINE
30191,NEVER USED COCAINE
30192,NEVER USED COCAINE
30193,NEVER USED COCAINE
30194,NEVER USED COCAINE
30195,NEVER USED COCAINE
30196,NEVER USED COCAINE
30197,NEVER USED COCAINE
30198,DID NOT USE COCAINE IN THE PAST 12 MOS
30199,NEVER USED COCAINE
30200,NEVER USED COCAINE
30201,NEVER USED COCAINE
30202,NEVER USED COCAINE
30203,NEVER USED COCAINE
30204,NEVER USED COCAINE
30205,DID NOT USE COCAINE IN THE PAST 12 MOS
30206,NEVER USED COCAINE
30207,NEVER USED COCAINE
30208,NEVER USED COCAINE
30209,NEVER USED COCAINE
30210,NEVER USED COCAINE
30211,NEVER USED COCAINE
30212,NEVER USED COCAINE
30213,NEVER USED COCAINE
30214,BLANK (NO ANSWER)
30215,NEVER USED COCAINE
30216,Yes
30217,NEVER USED COCAINE
30218,NEVER USED COCAINE
30219,NEVER USED COCAINE
30220,NEVER USED COCAINE
30221,DID NOT USE COCAINE IN THE PAST 12 MOS
30222,NEVER USED COCAINE
30223,NEVER USED COCAINE
30224,NEVER USED COCAINE
30225,NEVER USED COCAINE
30226,NEVER USED COCAINE
30227,NEVER USED COCAINE
30228,NEVER USED COCAINE
30229,NEVER USED COCAINE
30230,NEVER USED COCAINE
30231,NEVER USED COCAINE
30232,NEVER USED COCAINE
30233,NEVER USED COCAINE
30234,NEVER USED COCAINE
30235,NEVER USED COCAINE
30236,NEVER USED COCAINE
30237,NEVER USED COCAINE
30238,NEVER USED COCAINE
30239,NEVER USED COCAINE
30240,NEVER USED COCAINE
30241,NEVER USED COCAINE
30242,NEVER USED COCAINE
30243,DID NOT USE COCAINE IN THE PAST 12 MOS
30244,NEVER USED COCAINE
30245,NEVER USED COCAINE
30246,NEVER USED COCAINE
30247,NEVER USED COCAINE
30248,NEVER USED COCAINE
30249,NEVER USED COCAINE
30250,NEVER USED COCAINE
30251,No
30252,NEVER USED COCAINE
30253,NEVER USED COCAINE
30254,No
30255,DID NOT USE COCAINE IN THE PAST 12 MOS
30256,NEVER USED COCAINE
30257,NEVER USED COCAINE
30258,No
30259,DID NOT USE COCAINE IN THE PAST 12 MOS
30260,NEVER USED COCAINE
30261,NEVER USED COCAINE
30262,NEVER USED COCAINE
30263,NEVER USED COCAINE
30264,NEVER USED COCAINE
30265,NEVER USED COCAINE
30266,NEVER USED COCAINE
30267,NEVER USED COCAINE
30268,NEVER USED COCAINE
30269,NEVER USED COCAINE
30270,NEVER USED COCAINE
30271,NEVER USED COCAINE
30272,NEVER USED COCAINE
30273,NEVER USED COCAINE
30274,NEVER USED COCAINE
30275,NEVER USED COCAINE
30276,NEVER USED COCAINE
30277,NEVER USED COCAINE
30278,NEVER USED COCAINE
30279,NEVER USED COCAINE
30280,NEVER USED COCAINE
30281,NEVER USED COCAINE
30282,NEVER USED COCAINE
30283,NEVER USED COCAINE
30284,NEVER USED COCAINE
30285,NEVER USED COCAINE
30286,NEVER USED COCAINE
30287,NEVER USED COCAINE
30288,NEVER USED COCAINE
30289,NEVER USED COCAINE
30290,NEVER USED COCAINE
30291,NEVER USED COCAINE
30292,NEVER USED COCAINE
30293,NEVER USED COCAINE
30294,NEVER USED COCAINE
30295,NEVER USED COCAINE
30296,NEVER USED COCAINE
30297,NEVER USED COCAINE
30298,NEVER USED COCAINE
30299,NEVER USED COCAINE
30300,DID NOT USE COCAINE IN THE PAST 12 MOS
30301,NEVER USED COCAINE
30302,NEVER USED COCAINE
30303,DID NOT USE COCAINE IN THE PAST 12 MOS
30304,NEVER USED COCAINE
30305,NEVER USED COCAINE
30306,NEVER USED COCAINE
30307,NEVER USED COCAINE
30308,NEVER USED COCAINE
30309,NEVER USED COCAINE
30310,NEVER USED COCAINE
30311,NEVER USED COCAINE
30312,NEVER USED COCAINE
30313,NEVER USED COCAINE
30314,NEVER USED COCAINE
30315,NEVER USED COCAINE
30316,NEVER USED COCAINE
30317,NEVER USED COCAINE
30318,NEVER USED COCAINE
30319,DID NOT USE COCAINE IN THE PAST 12 MOS
30320,No
30321,NEVER USED COCAINE
30322,NEVER USED COCAINE
30323,NEVER USED COCAINE
30324,DID NOT USE COCAINE IN THE PAST 12 MOS
30325,NEVER USED COCAINE
30326,NEVER USED COCAINE
30327,NEVER USED COCAINE
30328,NEVER USED COCAINE
30329,NEVER USED COCAINE
30330,NEVER USED COCAINE
30331,DID NOT USE COCAINE IN THE PAST 12 MOS
30332,NEVER USED COCAINE
30333,NEVER USED COCAINE
30334,NEVER USED COCAINE
30335,NEVER USED COCAINE
30336,NEVER USED COCAINE
30337,NEVER USED COCAINE
30338,NEVER USED COCAINE
30339,NEVER USED COCAINE
30340,NEVER USED COCAINE
30341,NEVER USED COCAINE
30342,NEVER USED COCAINE
30343,NEVER USED COCAINE
30344,NEVER USED COCAINE
30345,NEVER USED COCAINE
30346,NEVER USED COCAINE
30347,NEVER USED COCAINE
30348,NEVER USED COCAINE
30349,NEVER USED COCAINE
30350,NEVER USED COCAINE
30351,NEVER USED COCAINE
30352,DID NOT USE COCAINE IN THE PAST 12 MOS
30353,NEVER USED COCAINE
30354,NEVER USED COCAINE
30355,NEVER USED COCAINE
30356,NEVER USED COCAINE
30357,NEVER USED COCAINE
30358,NEVER USED COCAINE
30359,NEVER USED COCAINE
30360,NEVER USED COCAINE
30361,NEVER USED COCAINE
30362,NEVER USED COCAINE
30363,NEVER USED COCAINE
30364,NEVER USED COCAINE
30365,NEVER USED COCAINE
30366,NEVER USED COCAINE
30367,NEVER USED COCAINE
30368,NEVER USED COCAINE
30369,NEVER USED COCAINE
30370,NEVER USED COCAINE
30371,NEVER USED COCAINE
30372,NEVER USED COCAINE
30373,NEVER USED COCAINE
30374,NEVER USED COCAINE
30375,NEVER USED COCAINE
30376,NEVER USED COCAINE
30377,No
30378,NEVER USED COCAINE
30379,NEVER USED COCAINE
30380,NEVER USED COCAINE
30381,NEVER USED COCAINE
30382,NEVER USED COCAINE
30383,NEVER USED COCAINE
30384,NEVER USED COCAINE
30385,NEVER USED COCAINE
30386,No
30387,NEVER USED COCAINE
30388,NEVER USED COCAINE
30389,NEVER USED COCAINE
30390,NEVER USED COCAINE
30391,NEVER USED COCAINE
30392,NEVER USED COCAINE
30393,DID NOT USE COCAINE IN THE PAST 12 MOS
30394,NEVER USED COCAINE
30395,NEVER USED COCAINE
30396,NEVER USED COCAINE
30397,NEVER USED COCAINE
30398,NEVER USED COCAINE
30399,NEVER USED COCAINE
30400,NEVER USED COCAINE
30401,NEVER USED COCAINE
30402,NEVER USED COCAINE
30403,NEVER USED COCAINE
30404,NEVER USED COCAINE
30405,NEVER USED COCAINE
30406,NEVER USED COCAINE
30407,NEVER USED COCAINE
30408,NEVER USED COCAINE
30409,NEVER USED COCAINE
30410,NEVER USED COCAINE
30411,NEVER USED COCAINE
30412,NEVER USED COCAINE
30413,DID NOT USE COCAINE IN THE PAST 12 MOS
30414,DID NOT USE COCAINE IN THE PAST 12 MOS
30415,NEVER USED COCAINE
30416,NEVER USED COCAINE
30417,NEVER USED COCAINE
30418,DID NOT USE COCAINE IN THE PAST 12 MOS
30419,NEVER USED COCAINE
30420,No
30421,DID NOT USE COCAINE IN THE PAST 12 MOS
30422,NEVER USED COCAINE
30423,NEVER USED COCAINE
30424,NEVER USED COCAINE
30425,NEVER USED COCAINE
30426,NEVER USED COCAINE
30427,NEVER USED COCAINE
30428,NEVER USED COCAINE
30429,NEVER USED COCAINE
30430,NEVER USED COCAINE
30431,NEVER USED COCAINE
30432,NEVER USED COCAINE
30433,NEVER USED COCAINE
30434,NEVER USED COCAINE
30435,NEVER USED COCAINE
30436,NEVER USED COCAINE
30437,NEVER USED COCAINE
30438,NEVER USED COCAINE
30439,NEVER USED COCAINE
30440,NEVER USED COCAINE
30441,No
30442,NEVER USED COCAINE
30443,NEVER USED COCAINE
30444,NEVER USED COCAINE
30445,NEVER USED COCAINE
30446,NEVER USED COCAINE
30447,NEVER USED COCAINE
30448,NEVER USED COCAINE
30449,NEVER USED COCAINE
30450,NEVER USED COCAINE
30451,NEVER USED COCAINE
30452,NEVER USED COCAINE
30453,NEVER USED COCAINE
30454,NEVER USED COCAINE
30455,NEVER USED COCAINE
30456,NEVER USED COCAINE
30457,NEVER USED COCAINE
30458,NEVER USED COCAINE
30459,NEVER USED COCAINE
30460,NEVER USED COCAINE
30461,DID NOT USE COCAINE IN THE PAST 12 MOS
30462,NEVER USED COCAINE
30463,NEVER USED COCAINE
30464,NEVER USED COCAINE
30465,NEVER USED COCAINE
30466,NEVER USED COCAINE
30467,NEVER USED COCAINE
30468,NEVER USED COCAINE
30469,NEVER USED COCAINE
30470,DID NOT USE COCAINE IN THE PAST 12 MOS
30471,NEVER USED COCAINE
30472,NEVER USED COCAINE
30473,NEVER USED COCAINE
30474,NEVER USED COCAINE
30475,NEVER USED COCAINE
30476,NEVER USED COCAINE
30477,NEVER USED COCAINE
30478,NEVER USED COCAINE
30479,NEVER USED COCAINE
30480,NEVER USED COCAINE
30481,DID NOT USE COCAINE IN THE PAST 12 MOS
30482,NEVER USED COCAINE
30483,NEVER USED COCAINE
30484,NEVER USED COCAINE
30485,NEVER USED COCAINE
30486,NEVER USED COCAINE
30487,DID NOT USE COCAINE IN THE PAST 12 MOS
30488,NEVER USED COCAINE
30489,NEVER USED COCAINE
30490,NEVER USED COCAINE
30491,NEVER USED COCAINE
30492,NEVER USED COCAINE
30493,NEVER USED COCAINE
30494,NEVER USED COCAINE
30495,NEVER USED COCAINE
30496,NEVER USED COCAINE
30497,NEVER USED COCAINE
30498,NEVER USED COCAINE
30499,NEVER USED COCAINE
30500,NEVER USED COCAINE
30501,NEVER USED COCAINE
30502,NEVER USED COCAINE
30503,NEVER USED COCAINE
30504,NEVER USED COCAINE
30505,NEVER USED COCAINE
30506,NEVER USED COCAINE
30507,NEVER USED COCAINE
30508,NEVER USED COCAINE
30509,NEVER USED COCAINE
30510,NEVER USED COCAINE
30511,NEVER USED COCAINE
30512,NEVER USED COCAINE
30513,NEVER USED COCAINE
30514,NEVER USED COCAINE
30515,NEVER USED COCAINE
30516,NEVER USED COCAINE
30517,DID NOT USE COCAINE IN THE PAST 12 MOS
30518,NEVER USED COCAINE
30519,NEVER USED COCAINE
30520,NEVER USED COCAINE
30521,NEVER USED COCAINE
30522,NEVER USED COCAINE
30523,NEVER USED COCAINE
30524,NEVER USED COCAINE
30525,NEVER USED COCAINE
30526,DID NOT USE COCAINE IN THE PAST 12 MOS
30527,NEVER USED COCAINE
30528,NEVER USED COCAINE
30529,NEVER USED COCAINE
30530,NEVER USED COCAINE
30531,NEVER USED COCAINE
30532,NEVER USED COCAINE
30533,NEVER USED COCAINE
30534,NEVER USED COCAINE
30535,NEVER USED COCAINE
30536,NEVER USED COCAINE
30537,NEVER USED COCAINE
30538,NEVER USED COCAINE
30539,NEVER USED COCAINE
30540,NEVER USED COCAINE
30541,NEVER USED COCAINE
30542,NEVER USED COCAINE
30543,NEVER USED COCAINE
30544,DID NOT USE COCAINE IN THE PAST 12 MOS
30545,NEVER USED COCAINE
30546,NEVER USED COCAINE
30547,NEVER USED COCAINE
30548,NEVER USED COCAINE
30549,NEVER USED COCAINE
30550,DID NOT USE COCAINE IN THE PAST 12 MOS
30551,NEVER USED COCAINE
30552,NEVER USED COCAINE
30553,NEVER USED COCAINE
30554,NEVER USED COCAINE
30555,NEVER USED COCAINE
30556,NEVER USED COCAINE
30557,NEVER USED COCAINE
30558,NEVER USED COCAINE
30559,NEVER USED COCAINE
30560,NEVER USED COCAINE
30561,NEVER USED COCAINE
30562,DID NOT USE COCAINE IN THE PAST 12 MOS
30563,NEVER USED COCAINE
30564,NEVER USED COCAINE
30565,NEVER USED COCAINE
30566,NEVER USED COCAINE
30567,NEVER USED COCAINE
30568,DID NOT USE COCAINE IN THE PAST 12 MOS
30569,NEVER USED COCAINE
30570,NEVER USED COCAINE
30571,NEVER USED COCAINE
30572,DID NOT USE COCAINE IN THE PAST 12 MOS
30573,BLANK (NO ANSWER)
30574,NEVER USED COCAINE
30575,NEVER USED COCAINE
30576,NEVER USED COCAINE
30577,NEVER USED COCAINE
30578,NEVER USED COCAINE
30579,NEVER USED COCAINE
30580,DID NOT USE COCAINE IN THE PAST 12 MOS
30581,NEVER USED COCAINE
30582,NEVER USED COCAINE
30583,NEVER USED COCAINE
30584,NEVER USED COCAINE
30585,No
30586,NEVER USED COCAINE
30587,DID NOT USE COCAINE IN THE PAST 12 MOS
30588,NEVER USED COCAINE
30589,NEVER USED COCAINE
30590,NEVER USED COCAINE
30591,No
30592,NEVER USED COCAINE
30593,NEVER USED COCAINE
30594,NEVER USED COCAINE
30595,NEVER USED COCAINE
30596,NEVER USED COCAINE
30597,NEVER USED COCAINE
30598,DID NOT USE COCAINE IN THE PAST 12 MOS
30599,NEVER USED COCAINE
30600,NEVER USED COCAINE
30601,NEVER USED COCAINE
30602,NEVER USED COCAINE
30603,NEVER USED COCAINE
30604,NEVER USED COCAINE
30605,NEVER USED COCAINE
30606,NEVER USED COCAINE
30607,NEVER USED COCAINE
30608,NEVER USED COCAINE
30609,NEVER USED COCAINE
30610,NEVER USED COCAINE
30611,NEVER USED COCAINE
30612,NEVER USED COCAINE
30613,NEVER USED COCAINE
30614,NEVER USED COCAINE
30615,NEVER USED COCAINE
30616,DID NOT USE COCAINE IN THE PAST 12 MOS
30617,NEVER USED COCAINE
30618,NEVER USED COCAINE
30619,NEVER USED COCAINE
30620,NEVER USED COCAINE
30621,NEVER USED COCAINE
30622,NEVER USED COCAINE
30623,NEVER USED COCAINE
30624,NEVER USED COCAINE
30625,NEVER USED COCAINE
30626,NEVER USED COCAINE
30627,NEVER USED COCAINE
30628,NEVER USED COCAINE
30629,NEVER USED COCAINE
30630,NEVER USED COCAINE
30631,NEVER USED COCAINE
30632,NEVER USED COCAINE
30633,NEVER USED COCAINE
30634,DID NOT USE COCAINE IN THE PAST 12 MOS
30635,DID NOT USE COCAINE IN THE PAST 12 MOS
30636,NEVER USED COCAINE
30637,NEVER USED COCAINE
30638,NEVER USED COCAINE
30639,NEVER USED COCAINE
30640,NEVER USED COCAINE
30641,NEVER USED COCAINE
30642,NEVER USED COCAINE
30643,NEVER USED COCAINE
30644,NEVER USED COCAINE
30645,NEVER USED COCAINE
30646,NEVER USED COCAINE
30647,NEVER USED COCAINE
30648,DID NOT USE COCAINE IN THE PAST 12 MOS
30649,NEVER USED COCAINE
30650,NEVER USED COCAINE
30651,NEVER USED COCAINE
30652,NEVER USED COCAINE
30653,NEVER USED COCAINE
30654,NEVER USED COCAINE
30655,NEVER USED COCAINE
30656,Yes
30657,NEVER USED COCAINE
30658,Yes
30659,NEVER USED COCAINE
30660,NEVER USED COCAINE
30661,NEVER USED COCAINE
30662,NEVER USED COCAINE
30663,NEVER USED COCAINE
30664,NEVER USED COCAINE
30665,NEVER USED COCAINE
30666,NEVER USED COCAINE
30667,NEVER USED COCAINE
30668,NEVER USED COCAINE
30669,DID NOT USE COCAINE IN THE PAST 12 MOS
30670,NEVER USED COCAINE
30671,NEVER USED COCAINE
30672,NEVER USED COCAINE
30673,NEVER USED COCAINE
30674,NEVER USED COCAINE
30675,NEVER USED COCAINE
30676,NEVER USED COCAINE
30677,NEVER USED COCAINE
30678,DID NOT USE COCAINE IN THE PAST 12 MOS
30679,NEVER USED COCAINE
30680,NEVER USED COCAINE
30681,DID NOT USE COCAINE IN THE PAST 12 MOS
30682,NEVER USED COCAINE
30683,NEVER USED COCAINE
30684,NEVER USED COCAINE
30685,NEVER USED COCAINE
30686,NEVER USED COCAINE
30687,NEVER USED COCAINE
30688,NEVER USED COCAINE
30689,NEVER USED COCAINE
30690,NEVER USED COCAINE
30691,NEVER USED COCAINE
30692,NEVER USED COCAINE
30693,NEVER USED COCAINE
30694,NEVER USED COCAINE
30695,NEVER USED COCAINE
30696,NEVER USED COCAINE
30697,NEVER USED COCAINE
30698,NEVER USED COCAINE
30699,NEVER USED COCAINE
30700,NEVER USED COCAINE
30701,NEVER USED COCAINE
30702,NEVER USED COCAINE
30703,DID NOT USE COCAINE IN THE PAST 12 MOS
30704,NEVER USED COCAINE
30705,NEVER USED COCAINE
30706,NEVER USED COCAINE
30707,NEVER USED COCAINE
30708,NEVER USED COCAINE
30709,NEVER USED COCAINE
30710,NEVER USED COCAINE
30711,DID NOT USE COCAINE IN THE PAST 12 MOS
30712,NEVER USED COCAINE
30713,NEVER USED COCAINE
30714,NEVER USED COCAINE
30715,NEVER USED COCAINE
30716,DID NOT USE COCAINE IN THE PAST 12 MOS
30717,NEVER USED COCAINE
30718,NEVER USED COCAINE
30719,NEVER USED COCAINE
30720,NEVER USED COCAINE
30721,NEVER USED COCAINE
30722,NEVER USED COCAINE
30723,NEVER USED COCAINE
30724,NEVER USED COCAINE
30725,NEVER USED COCAINE
30726,DID NOT USE COCAINE IN THE PAST 12 MOS
30727,NEVER USED COCAINE
30728,NEVER USED COCAINE
30729,NEVER USED COCAINE
30730,NEVER USED COCAINE
30731,NEVER USED COCAINE
30732,NEVER USED COCAINE
30733,NEVER USED COCAINE
30734,NEVER USED COCAINE
30735,NEVER USED COCAINE
30736,NEVER USED COCAINE
30737,NEVER USED COCAINE
30738,DID NOT USE COCAINE IN THE PAST 12 MOS
30739,NEVER USED COCAINE
30740,NEVER USED COCAINE
30741,NEVER USED COCAINE
30742,NEVER USED COCAINE
30743,NEVER USED COCAINE
30744,NEVER USED COCAINE
30745,NEVER USED COCAINE
30746,NEVER USED COCAINE
30747,NEVER USED COCAINE
30748,NEVER USED COCAINE
30749,NEVER USED COCAINE
30750,NEVER USED COCAINE
30751,NEVER USED COCAINE
30752,NEVER USED COCAINE
30753,NEVER USED COCAINE
30754,No
30755,DID NOT USE COCAINE IN THE PAST 12 MOS
30756,NEVER USED COCAINE
30757,NEVER USED COCAINE
30758,NEVER USED COCAINE
30759,NEVER USED COCAINE
30760,NEVER USED COCAINE
30761,NEVER USED COCAINE
30762,NEVER USED COCAINE
30763,NEVER USED COCAINE
30764,NEVER USED COCAINE
30765,No
30766,NEVER USED COCAINE
30767,NEVER USED COCAINE
30768,NEVER USED COCAINE
30769,NEVER USED COCAINE
30770,NEVER USED COCAINE
30771,NEVER USED COCAINE
30772,DID NOT USE COCAINE IN THE PAST 12 MOS
30773,NEVER USED COCAINE
30774,NEVER USED COCAINE
30775,NEVER USED COCAINE
30776,DID NOT USE COCAINE IN THE PAST 12 MOS
30777,NEVER USED COCAINE
30778,NEVER USED COCAINE
30779,NEVER USED COCAINE
30780,DID NOT USE COCAINE IN THE PAST 12 MOS
30781,NEVER USED COCAINE
30782,NEVER USED COCAINE
30783,NEVER USED COCAINE
30784,NEVER USED COCAINE
30785,NEVER USED COCAINE
30786,NEVER USED COCAINE
30787,DID NOT USE COCAINE IN THE PAST 12 MOS
30788,NEVER USED COCAINE
30789,DID NOT USE COCAINE IN THE PAST 12 MOS
30790,NEVER USED COCAINE
30791,NEVER USED COCAINE
30792,NEVER USED COCAINE
30793,NEVER USED COCAINE
30794,NEVER USED COCAINE
30795,NEVER USED COCAINE
30796,NEVER USED COCAINE
30797,NEVER USED COCAINE
30798,NEVER USED COCAINE
30799,NEVER USED COCAINE
30800,NEVER USED COCAINE
30801,NEVER USED COCAINE
30802,NEVER USED COCAINE
30803,DID NOT USE COCAINE IN THE PAST 12 MOS
30804,NEVER USED COCAINE
30805,NEVER USED COCAINE
30806,NEVER USED COCAINE
30807,NEVER USED COCAINE
30808,NEVER USED COCAINE
30809,NEVER USED COCAINE
30810,NEVER USED COCAINE
30811,NEVER USED COCAINE
30812,NEVER USED COCAINE
30813,NEVER USED COCAINE
30814,NEVER USED COCAINE
30815,NEVER USED COCAINE
30816,NEVER USED COCAINE
30817,NEVER USED COCAINE
30818,NEVER USED COCAINE
30819,NEVER USED COCAINE
30820,NEVER USED COCAINE
30821,NEVER USED COCAINE
30822,NEVER USED COCAINE
30823,NEVER USED COCAINE
30824,DID NOT USE COCAINE IN THE PAST 12 MOS
30825,NEVER USED COCAINE
30826,NEVER USED COCAINE
30827,NEVER USED COCAINE
30828,No
30829,NEVER USED COCAINE
30830,NEVER USED COCAINE
30831,NEVER USED COCAINE
30832,DID NOT USE COCAINE IN THE PAST 12 MOS
30833,NEVER USED COCAINE
30834,Yes
30835,NEVER USED COCAINE
30836,NEVER USED COCAINE
30837,NEVER USED COCAINE
30838,DID NOT USE COCAINE IN THE PAST 12 MOS
30839,NEVER USED COCAINE
30840,NEVER USED COCAINE
30841,NEVER USED COCAINE
30842,NEVER USED COCAINE
30843,NEVER USED COCAINE
30844,NEVER USED COCAINE
30845,DID NOT USE COCAINE IN THE PAST 12 MOS
30846,NEVER USED COCAINE
30847,NEVER USED COCAINE
30848,NEVER USED COCAINE
30849,NEVER USED COCAINE
30850,DID NOT USE COCAINE IN THE PAST 12 MOS
30851,NEVER USED COCAINE
30852,NEVER USED COCAINE
30853,NEVER USED COCAINE
30854,NEVER USED COCAINE
30855,NEVER USED COCAINE
30856,NEVER USED COCAINE
30857,NEVER USED COCAINE
30858,NEVER USED COCAINE
30859,DID NOT USE COCAINE IN THE PAST 12 MOS
30860,NEVER USED COCAINE
30861,NEVER USED COCAINE
30862,NEVER USED COCAINE
30863,NEVER USED COCAINE
30864,NEVER USED COCAINE
30865,NEVER USED COCAINE
30866,NEVER USED COCAINE
30867,NEVER USED COCAINE
30868,NEVER USED COCAINE
30869,NEVER USED COCAINE
30870,NEVER USED COCAINE
30871,DID NOT USE COCAINE IN THE PAST 12 MOS
30872,NEVER USED COCAINE
30873,NEVER USED COCAINE
30874,NEVER USED COCAINE
30875,NEVER USED COCAINE
30876,NEVER USED COCAINE
30877,NEVER USED COCAINE
30878,NEVER USED COCAINE
30879,NEVER USED COCAINE
30880,NEVER USED COCAINE
30881,NEVER USED COCAINE
30882,NEVER USED COCAINE
30883,NEVER USED COCAINE
30884,NEVER USED COCAINE
